filename,pop,species,author,class,num_individuals,gene_diversity,allelic_richness,allelic_richness_rbysp,global_fst,Ne,Ne_para_lower,Ne_para_upper,PA_bin,PA_dist_neg,PA_count_10km,PA_count_50km,PA_count_100km,PA_count_150km,n_pops,PA_prop,WDPA_PI,AREA_KM,year,IUCN_CA_num,length_cm,lon,lat,total_alleles,pa_allele_count,prop_alleles_inPA
Moore_Actinopterygii_SalmoSalar.str,Moore_NL_RKR,Salmo_salar,Moore,Actinopteryggi,100,0.838853333,6.157254886,3.826392556,0.043835599,NA,368.8,NA,0,33350.04046,1,3,5,7,279,0.129032258,NA,NA,NA,NA,150,-53.8,46.9,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_NL_ROF,Salmo_salar,Moore,Actinopteryggi,50,0.768906667,5.517163739,3.530468591,0.119137649,239.8,88.2,NA,0,80073.52911,0,4,5,5,279,0.129032258,NA,NA,NA,NA,150,-56.8,51.1,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_NL_ROP,Salmo_salar,Moore,Actinopteryggi,100,0.853863333,6.289352418,3.900624955,0.026726497,163.7,102.6,336.1,0,106015.8531,0,7,8,10,279,0.129032258,NA,NA,NA,NA,150,-57.4,50.5,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_NL_RWR,Salmo_salar,Moore,Actinopteryggi,41,0.853555041,6.404562174,3.943748072,0.019652147,88.3,48,302.1,0,46290.86648,1,8,69,129,279,0.129032258,NA,NA,NA,NA,150,-57,54.3,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_NL_SAN,Salmo_salar,Moore,Actinopteryggi,100,0.860321749,6.468465337,3.95229322,0.019346212,NA,377.3,NA,0,35917.45319,1,10,14,21,279,0.129032258,NA,NA,NA,NA,150,-56.2,53.6,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_NL_SGR,Salmo_salar,Moore,Actinopteryggi,50,0.842733333,6.299798134,3.878161808,0.034561543,NA,177.8,NA,0,89118.63483,1,31,38,43,279,0.129032258,NA,NA,NA,NA,150,-56.9,51.2,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_NL_SLR,Salmo_salar,Moore,Actinopteryggi,97,0.855460459,6.295133683,3.904697862,0.024421167,67,49.4,96.4,0,28307.3662,0,10,21,49,279,0.129032258,NA,NA,NA,NA,150,-53.8,46.8,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_NL_SMR,Salmo_salar,Moore,Actinopteryggi,100,0.861086667,6.372577325,3.935711363,0.018493002,92.9,65.1,145.6,0,86393.65862,0,2,5,11,279,0.129032258,NA,NA,NA,NA,150,-55.7,52.3,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_NL_SRN,Salmo_salar,Moore,Actinopteryggi,49,0.842712563,6.046412432,3.821742515,0.034342501,196.6,79.3,NA,0,9226.932617,0,3,5,6,279,0.129032258,NA,NA,NA,NA,150,-54.4,49.5,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_NL_TNR,Salmo_salar,Moore,Actinopteryggi,100,0.86503,6.465911762,3.96373415,0.013998206,149.1,90.3,329.9,0,22051.13187,2,9,20,33,279,0.129032258,NA,NA,NA,NA,150,-53.5,48.9,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_NL_TYB,Salmo_salar,Moore,Actinopteryggi,50,0.857306667,6.303570716,3.925347162,0.017866278,598.7,122.2,NA,0,58043.85225,0,12,18,26,279,0.129032258,NA,NA,NA,NA,150,-58.9,49.4,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_NL_WAB,Salmo_salar,Moore,Actinopteryggi,100,0.848441859,6.285588518,3.875084168,0.032890499,600.5,178.7,NA,0,82537.08476,0,11,16,23,279,0.129032258,NA,NA,NA,NA,150,-56.9,51.2,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_NL_WBR,Salmo_salar,Moore,Actinopteryggi,90,0.853802555,6.33234642,3.906277917,0.025429199,670.3,162.4,NA,0,48204.23871,1,11,24,28,279,0.129032258,NA,NA,NA,NA,150,-57.5,47.5,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_NS_BAD,Salmo_salar,Moore,Actinopteryggi,52,0.829332919,6.237263241,3.831364267,0.050268421,105.7,46.3,6828.1,0,71650.37405,0,18,24,29,279,0.129032258,NA,NA,NA,NA,150,-60.4,46.4,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_NS_BSR,Salmo_salar,Moore,Actinopteryggi,81,0.824955039,5.805573243,3.713791762,0.058562365,16.9,14.2,20,0,59548.26119,0,16,25,32,279,0.129032258,NA,NA,NA,NA,150,-65.3,45.2,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_NS_COU,Salmo_salar,Moore,Actinopteryggi,42,0.838036953,6.174744543,3.852425533,0.0380703,55.4,34.4,111.9,0,57247.40787,1,11,25,36,279,0.129032258,NA,NA,NA,NA,150,-61.6,45.1,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_NS_ECO,Salmo_salar,Moore,Actinopteryggi,30,0.69144123,4.09142704,2.984856543,0.202423299,23.8,16.4,37.5,0,44577.57312,3,11,22,26,279,0.129032258,NA,NA,NA,NA,150,-64,45.3,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_NS_ESK,Salmo_salar,Moore,Actinopteryggi,52,0.825670339,5.954378894,3.761373738,0.054463017,16.9,13.4,21.3,0,66921.38473,2,11,25,36,279,0.129032258,NA,NA,NA,NA,150,-60.3,46.4,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_NS_GAK,Salmo_salar,Moore,Actinopteryggi,66,0.796701673,5.482546746,3.591161865,0.08950036,49.6,37.3,69.3,0,43426.78001,4,11,26,36,279,0.129032258,NA,NA,NA,NA,150,-64.2,45.3,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_NS_GLD,Salmo_salar,Moore,Actinopteryggi,84,0.822991864,5.976982425,3.755835618,0.061012146,109.5,68.3,220.8,0,15668.43794,2,8,22,33,279,0.129032258,NA,NA,NA,NA,150,-64,44.3,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_NS_GRA,Salmo_salar,Moore,Actinopteryggi,53,0.838318481,6.109457355,3.822268623,0.040154947,240.9,91.6,NA,0,94040.93007,1,11,20,29,279,0.129032258,NA,NA,NA,NA,150,-60.6,45.6,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_NS_GRV,Salmo_salar,Moore,Actinopteryggi,37,0.798613215,5.549687679,3.604580936,0.081820601,13.1,10.3,16.6,0,56800.41029,0,12,17,25,279,0.129032258,NA,NA,NA,NA,150,-65.3,45.2,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_NS_INH,Salmo_salar,Moore,Actinopteryggi,53,0.817900369,5.897158001,3.7228682,0.063502393,15.5,12.3,19.6,0,50816.84449,1,11,24,28,279,0.129032258,NA,NA,NA,NA,150,-61.2,45.6,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_NS_LAH,Salmo_salar,Moore,Actinopteryggi,49,0.808693999,5.794295549,3.684504358,0.073339279,2460,141.5,NA,0,25089.92103,1,7,11,19,279,0.129032258,NA,NA,NA,NA,150,-64.3,44.2,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_NS_MAB,Salmo_salar,Moore,Actinopteryggi,80,0.843768361,6.250032046,3.859408051,0.037011867,218.6,99.8,16034.9,0,45318.79098,0,3,9,22,279,0.129032258,NA,NA,NA,NA,150,-61.5,46.1,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_NS_MDV,Salmo_salar,Moore,Actinopteryggi,73,0.830532085,6.287881763,3.837920807,0.051536771,174.2,77,NA,0,66921.38473,0,5,5,9,279,0.129032258,NA,NA,NA,NA,150,-60.3,46.4,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_NS_MED,Salmo_salar,Moore,Actinopteryggi,83,0.817280495,6.080147605,3.767065338,0.067415487,79.8,51.1,146.8,0,44423.00718,5,11,17,23,279,0.129032258,NA,NA,NA,NA,150,-64.5,44.1,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_NS_MOS,Salmo_salar,Moore,Actinopteryggi,58,0.800693619,5.694639938,3.634898126,0.08399861,20.3,16.3,25.5,0,49892.71555,4,11,26,36,279,0.129032258,NA,NA,NA,NA,150,-62.2,44.9,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_NS_MRG,Salmo_salar,Moore,Actinopteryggi,49,0.856532001,6.477197966,3.95482072,0.01855142,1964.8,130.2,NA,0,84830.44952,2,8,22,33,279,0.129032258,NA,NA,NA,NA,150,-61.2,46.5,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_NS_MSQ,Salmo_salar,Moore,Actinopteryggi,53,0.831751992,5.890207668,3.764135353,0.047674132,42.8,32,60.4,0,8973.579331,4,10,32,71,279,0.129032258,NA,NA,NA,NA,150,-63.1,44.6,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_NS_NRA,Salmo_salar,Moore,Actinopteryggi,44,0.832128513,6.249978609,3.847805291,0.045191646,67.9,38.9,173.9,0,52542.52385,2,8,27,53,279,0.129032258,NA,NA,NA,NA,150,-60.4,46.9,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_NS_NRV,Salmo_salar,Moore,Actinopteryggi,73,0.812424746,5.94283688,3.716018503,0.072229271,374.3,130,NA,0,77100.28093,1,5,33,45,279,0.129032258,NA,NA,NA,NA,150,-60.4,46.4,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_NS_NSH,Salmo_salar,Moore,Actinopteryggi,70,0.860189399,6.381889765,3.939964693,0.017111223,139,77.9,415.4,0,78897.31861,2,3,15,45,279,0.129032258,NA,NA,NA,NA,150,-65.9,45,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_NS_PWF,Salmo_salar,Moore,Actinopteryggi,46,0.799169079,5.534766553,3.602242903,0.083555225,8.5,6.7,10.5,0,44148.6506,1,5,33,45,279,0.129032258,NA,NA,NA,NA,150,-65.2,45.4,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_NS_RES,Salmo_salar,Moore,Actinopteryggi,34,0.860870819,6.488581162,3.981591042,0.009072883,626.6,91.2,NA,0,11190.80897,2,13,37,52,279,0.129032258,NA,NA,NA,NA,150,-65.6,47.9,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_NS_RKR,Salmo_salar,Moore,Actinopteryggi,58,0.864427535,6.442260164,3.968398669,0.011064091,1614.3,145.4,NA,0,19956.21795,3,14,23,49,279,0.129032258,NA,NA,NA,NA,150,-64.4,48.2,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_NS_ROH,Salmo_salar,Moore,Actinopteryggi,28,0.662915107,4.125460524,2.948543804,0.234393244,16.7,11.8,24.9,0,74327.34254,0,1,7,10,279,0.129032258,NA,NA,NA,NA,150,-66,45,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_NS_SAD,Salmo_salar,Moore,Actinopteryggi,44,0.783378747,5.653740792,3.610747396,0.10130212,12.9,10.5,15.7,0,16848.14916,0,1,6,8,279,0.129032258,NA,NA,NA,NA,150,-66.4,44,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_NS_SAG,Salmo_salar,Moore,Actinopteryggi,30,0.810977496,6.235867976,3.815784357,0.064605714,176.2,49.8,NA,0,42326.52079,0,31,38,43,279,0.129032258,NA,NA,NA,NA,150,-61.4,45.4,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_NS_SMA,Salmo_salar,Moore,Actinopteryggi,78,0.827089322,6.1832304,3.813816125,0.05583167,73,48.1,127,0,60914.01138,0,31,37,44,279,0.129032258,NA,NA,NA,NA,150,-61.8,45,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_NS_smE,Salmo_salar,Moore,Actinopteryggi,59,0.817591585,6.147732525,3.788739329,0.064783962,79.3,50.8,151,0,59922.22942,0,1,3,6,279,0.129032258,NA,NA,NA,NA,150,-61.8,45,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_NS_smW,Salmo_salar,Moore,Actinopteryggi,41,0.801410941,5.825470564,3.676342573,0.079838506,71,42.4,164.9,0,59922.22942,0,0,2,2,279,0.129032258,NA,NA,NA,NA,150,-61.8,45,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_NS_STW,Salmo_salar,Moore,Actinopteryggi,82,0.794784038,5.417775303,3.547487917,0.093007065,21,17.4,25.3,0,42217.61082,0,0,0,1,279,0.129032258,NA,NA,NA,NA,150,-64.2,45.3,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_NS_TOB,Salmo_salar,Moore,Actinopteryggi,84,0.841549577,6.117445218,3.826537273,0.039828123,16.1,13.3,19.3,0,76574.40204,0,2,6,7,279,0.129032258,NA,NA,NA,NA,150,-65.9,45,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_NS_TSK,Salmo_salar,Moore,Actinopteryggi,60,0.825110451,5.849589712,3.732277634,0.05630087,52.3,38.2,76.3,0,6840.186949,0,1,3,4,279,0.129032258,NA,NA,NA,NA,150,-66,43.6,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_NS_USR,Salmo_salar,Moore,Actinopteryggi,55,0.792525986,5.450208633,3.562314973,0.092877634,6.3,4.1,7.8,0,30598.63912,0,0,0,3,279,0.129032258,NA,NA,NA,NA,150,-65,45.5,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_QC_AF,Salmo_salar,Moore,Actinopteryggi,50,0.791736723,5.415135245,3.543107831,0.092919554,2702.4,175.2,NA,0,142632.7578,0,21,33,40,279,0.129032258,NA,NA,NA,NA,150,-68.2,59.3,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_QC_AG,Salmo_salar,Moore,Actinopteryggi,48,0.854212203,6.217259819,3.896186757,0.020681865,NA,135.1,NA,0,24472.43998,1,3,31,38,279,0.129032258,NA,NA,NA,NA,150,-62.1,50,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_QC_ANG,Salmo_salar,Moore,Actinopteryggi,45,0.825297894,5.742461051,3.715282117,0.053372907,34.7,25.7,49.5,0,453.2307934,0,31,38,43,279,0.129032258,NA,NA,NA,NA,150,-65.1,49.8,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_QC_ARO,Salmo_salar,Moore,Actinopteryggi,50,0.867608264,6.49039397,3.992011358,0.005861806,NA,166.2,NA,0,1548.933028,0,12,17,25,279,0.129032258,NA,NA,NA,NA,150,-66.9,50,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_QC_BO,Salmo_salar,Moore,Actinopteryggi,50,0.855258927,6.386221083,3.935000324,0.019487756,130.9,60,6381.7,0,5727.875434,1,11,24,28,279,0.129032258,NA,NA,NA,NA,150,-65.6,48,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_QC_CAU,Salmo_salar,Moore,Actinopteryggi,49,0.848274339,6.194128035,3.870242442,0.027686281,NA,157.2,NA,0,7300.300555,0,10,15,22,279,0.129032258,NA,NA,NA,NA,150,-65.9,48,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_QC_CC,Salmo_salar,Moore,Actinopteryggi,43,0.867172612,6.636849295,4.023798841,0.004867776,183.4,67.6,NA,0,1250.435974,0,18,24,29,279,0.129032258,NA,NA,NA,NA,150,-66.8,49.1,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_QC_CH,Salmo_salar,Moore,Actinopteryggi,46,0.830751938,6.053084993,3.793982914,0.047071648,97.5,49.2,506.8,0,26802.70982,0,0,2,2,279,0.129032258,NA,NA,NA,NA,150,-62.5,49.1,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_QC_COR,Salmo_salar,Moore,Actinopteryggi,60,0.819448935,5.64429869,3.665538248,0.062553543,110.1,64.8,273.3,0,17604.42119,0,5,17,18,279,0.129032258,NA,NA,NA,NA,150,-62.9,50.2,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_QC_CS,Salmo_salar,Moore,Actinopteryggi,38,0.856670012,6.378725546,3.945768805,0.015338282,NA,181,NA,0,11420.77511,0,4,16,19,279,0.129032258,NA,NA,NA,NA,150,-64.3,48.8,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_QC_DA,Salmo_salar,Moore,Actinopteryggi,50,0.84831767,6.332644588,3.90590199,0.027969481,564.5,114.6,NA,0,11205.78815,0,14,17,18,279,0.129032258,NA,NA,NA,NA,150,-64.4,48.8,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_QC_DG,Salmo_salar,Moore,Actinopteryggi,48,0.835148674,5.969457797,3.793699184,0.042563293,59.8,40.1,103.1,0,38694.59841,1,3,6,23,279,0.129032258,NA,NA,NA,NA,150,-66,49.7,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_QC_EAG,Salmo_salar,Moore,Actinopteryggi,57,0.851273691,6.358872445,3.911641139,0.025592174,NA,198.7,NA,0,15987.84452,1,2,3,8,279,0.129032258,NA,NA,NA,NA,150,-56.8,53.9,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_QC_ET,Salmo_salar,Moore,Actinopteryggi,48,0.838340343,5.961590403,3.795899164,0.038958673,90.8,53.3,227.2,0,30976.9531,1,2,5,19,279,0.129032258,NA,NA,NA,NA,150,-59.8,50.1,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_QC_GE,Salmo_salar,Moore,Actinopteryggi,48,0.81149361,5.855802829,3.721556939,0.060219987,NA,194.1,NA,0,282730.4236,0,0,2,11,279,0.129032258,NA,NA,NA,NA,150,-66.7,59.2,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_QC_GO,Salmo_salar,Moore,Actinopteryggi,50,0.83242406,6.14107635,3.830565314,0.045812997,50.1,34.1,82.6,0,23958.80222,1,1,3,11,279,0.129032258,NA,NA,NA,NA,150,-65.6,49.8,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_QC_GP,Salmo_salar,Moore,Actinopteryggi,44,0.838353296,6.212337739,3.856618694,0.037987149,41.5,27.6,70.5,0,6630.474318,0,2,6,34,279,0.129032258,NA,NA,NA,NA,150,-64.6,48.3,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_QC_JC,Salmo_salar,Moore,Actinopteryggi,50,0.844563032,6.214960153,3.866413235,0.032442272,79.5,48.1,177,0,26174.07896,0,2,4,6,279,0.129032258,NA,NA,NA,NA,150,-65.7,49.8,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_QC_JU,Salmo_salar,Moore,Actinopteryggi,50,0.841204292,6.186462258,3.846903648,0.035812102,312.4,86.6,NA,0,7353.952216,0,0,0,2,279,0.129032258,NA,NA,NA,NA,150,-63.9,49.4,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_QC_KO,Salmo_salar,Moore,Actinopteryggi,48,0.834185976,6.060833911,3.808868809,0.043660173,1847.9,120,NA,0,174589.0452,0,0,0,3,279,0.129032258,NA,NA,NA,NA,150,-68,58.8,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_QC_LA,Salmo_salar,Moore,Actinopteryggi,50,0.828534153,5.880553143,3.750948325,0.050546248,39.4,27.5,61.3,0,35396.54277,0,0,0,3,279,0.129032258,NA,NA,NA,NA,150,-65.7,49.7,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_QC_MAD,Salmo_salar,Moore,Actinopteryggi,49,0.867074967,6.565005002,4.005443079,0.006219506,NA,173.1,NA,0,5551.51921,2,3,6,9,279,0.129032258,NA,NA,NA,NA,150,-65.3,49.3,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_QC_MAL,Salmo_salar,Moore,Actinopteryggi,50,0.850167977,6.198968711,3.878103854,0.025914596,24.5,18.8,32.8,0,27398.71538,0,6,13,18,279,0.129032258,NA,NA,NA,NA,150,-65.7,49.8,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_QC_MAP,Salmo_salar,Moore,Actinopteryggi,50,0.86508423,6.534026227,3.992469697,0.00887649,223.5,82.6,NA,0,7114.605535,0,12,18,26,279,0.129032258,NA,NA,NA,NA,150,-66,48,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_QC_MAT,Salmo_salar,Moore,Actinopteryggi,50,0.876946163,6.632667719,4.049006379,-0.00477728,660.7,115.4,NA,0,7596.110982,1,11,24,28,279,0.129032258,NA,NA,NA,NA,150,-65.4,49.8,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_QC_MBB,Salmo_salar,Moore,Actinopteryggi,55,0.825709688,5.905963127,3.752384035,0.053314649,306.2,104.2,NA,0,11713.80293,0,18,24,29,279,0.129032258,NA,NA,NA,NA,150,-56.7,53.9,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_QC_MEC,Salmo_salar,Moore,Actinopteryggi,50,0.828850457,5.848539778,3.749687262,0.050395531,230.4,95,NA,0,12899.59768,0,16,25,32,279,0.129032258,NA,NA,NA,NA,150,-59,50.7,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_QC_MIR_Somp,Salmo_salar,Moore,Actinopteryggi,108,0.854219162,6.43113431,3.925855965,0.026555399,307,121.9,NA,1,-209.4709245,3,12,25,36,279,0.129032258,555651730,1461.283121,1986,NA,150,-64.6,47.2,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_QC_MIT,Salmo_salar,Moore,Actinopteryggi,49,0.861436225,6.46196256,3.964849067,0.012844661,151.5,62.9,NA,0,35485.03511,0,0,0,1,279,0.129032258,NA,NA,NA,NA,150,-66.2,49.7,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_QC_MOI,Salmo_salar,Moore,Actinopteryggi,50,0.853625317,11.13062682,8.994379946,0.008561351,NA,200.3,NA,0,8739.188407,0,0,0,0,279,0.129032258,NA,NA,NA,NA,150,-66,50.1,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_QC_MUQ,Salmo_salar,Moore,Actinopteryggi,50,0.813834993,5.528415667,3.628805693,0.067548606,121.5,65.3,458.3,0,67632.19557,0,0,0,1,279,0.129032258,NA,NA,NA,NA,150,-61,50.2,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_QC_NAP,Salmo_salar,Moore,Actinopteryggi,50,0.834819419,6.111865894,3.829341323,0.043385186,124.7,62.6,756.4,0,38725.48605,0,2,3,13,279,0.129032258,NA,NA,NA,NA,150,-58,51.2,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_QC_NAT,Salmo_salar,Moore,Actinopteryggi,50,0.849162717,6.158676328,3.865918746,0.026780776,NA,479.9,NA,0,33936.21735,0,0,0,1,279,0.129032258,NA,NA,NA,NA,150,-62,50,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_QC_OU,Salmo_salar,Moore,Actinopteryggi,39,0.823713456,5.945721102,3.761104818,0.053554827,222.7,74,NA,0,39578.07048,0,0,0,0,279,0.129032258,NA,NA,NA,NA,150,-66.1,49.7,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_QC_PA,Salmo_salar,Moore,Actinopteryggi,47,0.858267048,6.341131563,3.93406145,0.016074228,NA,215.8,NA,0,6505.528103,0,0,0,1,279,0.129032258,NA,NA,NA,NA,150,-66,48,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_QC_PCS,Salmo_salar,Moore,Actinopteryggi,67,0.842443575,6.071721034,3.821808459,0.037180093,21,17.1,26,0,7843.00105,0,0,0,0,279,0.129032258,NA,NA,NA,NA,150,-66,48,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_QC_PS,Salmo_salar,Moore,Actinopteryggi,34,0.83756257,6.097303249,3.836238091,0.035579684,55,32.9,125,0,17047.07477,2,7,14,33,279,0.129032258,NA,NA,NA,NA,150,-65.6,49.8,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_QC_RES-LM,Salmo_salar,Moore,Actinopteryggi,58,0.860986374,6.414443581,3.951197142,0.014837814,746.8,130.7,NA,0,7004.000318,3,12,25,36,279,0.129032258,NA,NA,NA,NA,150,-48,48,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_QC_RES-U,Salmo_salar,Moore,Actinopteryggi,86,0.862218487,6.297015081,3.926572415,0.016146086,1112.4,207.8,NA,0,8011.031783,3,11,22,26,279,0.129032258,NA,NA,NA,NA,150,-65.9,48,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_QC_SA,Salmo_salar,Moore,Actinopteryggi,44,0.865687988,6.563710975,4.004246674,0.006731835,368.5,87.1,NA,0,31565.18541,2,11,25,36,279,0.129032258,NA,NA,NA,NA,150,-66.2,49.7,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_QC_SHR,Salmo_salar,Moore,Actinopteryggi,50,0.851276826,6.465697543,3.942235182,0.024547147,432,94.9,NA,0,34214.48834,4,11,26,36,279,0.129032258,NA,NA,NA,NA,150,-56.2,53.7,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_QC_SJQ2,Salmo_salar,Moore,Actinopteryggi,35,0.853712519,6.486952139,3.963877742,0.0172394,81.7,40.3,518.3,0,9231.998665,2,8,22,33,279,0.129032258,NA,NA,NA,NA,150,-64.3,48.8,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_QC_SJQ8,Salmo_salar,Moore,Actinopteryggi,50,0.859790868,6.380599512,3.946359402,0.014908126,NA,NA,NA,0,3651.950095,1,11,20,29,279,0.129032258,NA,NA,NA,NA,150,-64.4,50.2,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_QC_SM,Salmo_salar,Moore,Actinopteryggi,36,0.843937937,6.129553673,3.859729064,0.029098444,NA,123.2,NA,0,33796.05842,0,1,14,27,279,0.129032258,NA,NA,NA,NA,150,-65.7,49.8,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_QC_SPQ,Salmo_salar,Moore,Actinopteryggi,53,0.829206516,6.081850242,3.794291406,0.050444201,505.4,119.7,NA,0,67813.76126,0,5,8,20,279,0.129032258,NA,NA,NA,NA,150,-57.7,51.3,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_QC_SU,Salmo_salar,Moore,Actinopteryggi,44,0.82820753,5.965341665,3.765211617,0.04953268,235.6,76.8,NA,0,9685.342527,1,9,13,20,279,0.129032258,NA,NA,NA,NA,150,-62.1,49.5,597,381,0.638190955
Moore_Actinopterygii_SalmoSalar.str,Moore_QC_SW,Salmo_salar,Moore,Actinopteryggi,57,0.771913905,5.099125091,3.420477393,0.116631293,131.8,73.2,422.1,0,21027.50983,0,4,35,41,279,0.129032258,NA,NA,NA,NA,150,-56.8,53.9,597,381,0.638190955
